(63, -30), (64, -31)
(62, -30), (63, -30)
(61, -30), (62, -30)
(60, -30), (61, -30)
(59, -30), (60, -30)
(59, -31), (60, -30)
(59, -32), (59, -31)
(59, -33), (59, -32)
(59, -34), (59, -33)
(59, -35), (59, -34)
(60, -35), (59, -34)
(61, -35), (60, -35)
(61, -36), (60, -35)
(61, -35), (60, -35)
(61, -34), (60, -35)
(61, -33), (61, -34)
(61, -32), (61, -33)
(62, -32), (61, -33)
(62, -31), (62, -32)
(62, -30), (62, -31)
(63, -30), (62, -31)
(64, -30), (63, -30)
(63, -30), (63, -30)
(62, -30), (63, -30)
(61, -30), (62, -30)
(60, -30), (61, -30)
(59, -30), (60, -30)
(58, -30), (59, -30)
(57, -30), (58, -30)
(56, -30), (57, -30)
(56, -31), (57, -30)
(55, -31), (56, -31)
(54, -31), (55, -31)
(53, -31), (54, -31)
(53, -32), (54, -31)
(53, -33), (53, -32)
(53, -32), (53, -32)
(52, -32), (53, -32)
(51, -32), (52, -32)
(50, -32), (51, -32)
(49, -32), (50, -32)
(48, -32), (49, -32)
(47, -32), (48, -32)
(46, -32), (47, -32)
(45, -32), (46, -32)
(46, -32), (46, -32)
(47, -32), (46, -32)
(48, -32), (47, -32)
(49, -32), (48, -32)
(50, -32), (49, -32)
(49, -32), (49, -32)
(48, -32), (49, -32)
(48, -33), (49, -32)
(48, -34), (48, -33)
(48, -35), (48, -34)
(48, -36), (48, -35)
(48, -37), (48, -36)
(48, -38), (48, -37)
(48, -39), (48, -38)
(48, -40), (48, -39)
(48, -41), (48, -40)
(48, -40), (48, -40)
(48, -39), (48, -40)
(48, -38), (48, -39)
(48, -37), (48, -38)
(47, -37), (48, -38)
(46, -37), (47, -37)
(45, -37), (46, -37)
(44, -37), (45, -37)
(43, -37), (44, -37)
(43, -38), (44, -37)
(43, -39), (43, -38)
(43, -40), (43, -39)
(43, -39), (43, -39)
(43, -38), (43, -39)
(43, -37), (43, -38)
(43, -36), (43, -37)
(43, -37), (43, -37)
(43, -38), (43, -37)
(43, -39), (43, -38)
(43, -40), (43, -39)
(43, -41), (43, -40)
(43, -42), (43, -41)
(43, -43), (43, -42)
(43, -44), (43, -43)
(42, -44), (43, -43)
(41, -44), (42, -44)
(40, -44), (41, -44)
(39, -44), (40, -44)
(39, -43), (40, -44)
(38, -43), (39, -43)
(38, -44), (39, -43)
(38, -45), (38, -44)
(38, -44), (38, -44)
(38, -43), (38, -44)
(38, -42), (38, -43)
(38, -41), (38, -42)
(38, -40), (38, -41)
(38, -39), (38, -40)
(38, -40), (38, -40)
(38, -41), (38, -40)
(38, -42), (38, -41)
(38, -43), (38, -42)
(38, -44), (38, -43)
(38, -45), (38, -44)
(38, -46), (38, -45)
(38, -47), (38, -46)
(38, -46), (38, -46)
(38, -45), (38, -46)
(38, -44), (38, -45)
(38, -45), (38, -45)
(38, -46), (38, -45)
(38, -45), (38, -45)
(38, -44), (38, -45)
(38, -43), (38, -44)
(39, -43), (38, -44)
(40, -43), (39, -43)
(41, -43), (40, -43)
(42, -43), (41, -43)
(43, -43), (42, -43)
(43, -42), (42, -43)
(43, -41), (43, -42)
(43, -40), (43, -41)
(43, -39), (43, -40)
(43, -38), (43, -39)
(43, -37), (43, -38)
(42, -37), (43, -38)
(42, -36), (42, -37)
(41, -36), (42, -37)
(40, -36), (41, -36)
(39, -36), (40, -36)
(38, -36), (39, -36)
(37, -36), (38, -36)
(36, -36), (37, -36)
(35, -36), (36, -36)
(34, -36), (35, -36)
(34, -37), (35, -36)
(34, -38), (34, -37)
(34, -39), (34, -38)
(34, -40), (34, -39)
(34, -41), (34, -40)
(34, -42), (34, -41)
(34, -43), (34, -42)
(34, -44), (34, -43)
(34, -45), (34, -44)
(33, -45), (34, -44)
(32, -45), (33, -45)
(31, -45), (32, -45)
(30, -45), (31, -45)
(30, -44), (31, -45)
(30, -43), (30, -44)
(30, -42), (30, -43)
(30, -41), (30, -42)
(31, -41), (30, -42)
(32, -41), (31, -41)
(33, -41), (32, -41)
(33, -42), (32, -41)
(33, -43), (33, -42)
(33, -44), (33, -43)
(33, -45), (33, -44)
(33, -46), (33, -45)
(33, -47), (33, -46)
(33, -46), (33, -46)
(33, -45), (33, -46)
(33, -44), (33, -45)
(33, -43), (33, -44)
(33, -42), (33, -43)
(32, -42), (33, -43)
(31, -42), (32, -42)
(30, -42), (31, -42)
(29, -42), (30, -42)
(28, -42), (29, -42)
(27, -42), (28, -42)
(26, -42), (27, -42)
(25, -42), (26, -42)
(25, -43), (26, -42)
(25, -44), (25, -43)
(25, -45), (25, -44)
(25, -46), (25, -45)
(25, -45), (25, -45)
(25, -44), (25, -45)
(25, -43), (25, -44)
(25, -42), (25, -43)
(24, -42), (25, -43)
(23, -42), (24, -42)
(22, -42), (23, -42)
(21, -42), (22, -42)
(20, -42), (21, -42)
(19, -42), (20, -42)
(18, -42), (19, -42)
(17, -42), (18, -42)
(18, -42), (18, -42)
(19, -42), (18, -42)
(20, -42), (19, -42)
(21, -42), (20, -42)
(22, -42), (21, -42)
(23, -42), (22, -42)
(22, -42), (22, -42)
(21, -42), (22, -42)
(20, -42), (21, -42)
(19, -42), (20, -42)
(19, -41), (20, -42)
(19, -40), (19, -41)
(19, -39), (19, -40)
(19, -38), (19, -39)
(19, -37), (19, -38)
(20, -37), (19, -38)
(21, -37), (20, -37)
(22, -37), (21, -37)
(23, -37), (22, -37)
(24, -37), (23, -37)
(24, -36), (23, -37)
(24, -35), (24, -36)
(24, -34), (24, -35)
(24, -33), (24, -34)
(24, -34), (24, -34)
(24, -35), (24, -34)
(24, -36), (24, -35)
(24, -37), (24, -36)
(24, -36), (24, -36)
(24, -35), (24, -36)
(24, -34), (24, -35)
(24, -33), (24, -34)
(25, -33), (24, -34)
(26, -33), (25, -33)
(27, -33), (26, -33)
(28, -33), (27, -33)
(29, -33), (28, -33)
(30, -33), (29, -33)
(31, -33), (30, -33)
(30, -33), (30, -33)
(29, -33), (30, -33)
(28, -33), (29, -33)
(27, -33), (28, -33)
(26, -33), (27, -33)
(25, -33), (26, -33)
(24, -33), (25, -33)
(23, -33), (24, -33)
(23, -32), (24, -33)
(23, -31), (23, -32)
(23, -30), (23, -31)
(23, -29), (23, -30)
(23, -28), (23, -29)
(23, -27), (23, -28)
(22, -27), (23, -28)
(21, -27), (22, -27)
(20, -27), (21, -27)
(19, -27), (20, -27)
(18, -27), (19, -27)
(17, -27), (18, -27)
(16, -27), (17, -27)
(15, -27), (16, -27)
(14, -27), (15, -27)
(15, -27), (15, -27)
(16, -27), (15, -27)
(17, -27), (16, -27)
(18, -27), (17, -27)
(19, -27), (18, -27)
(20, -27), (19, -27)
(21, -27), (20, -27)
(22, -27), (21, -27)
(22, -26), (21, -27)
(22, -25), (22, -26)
(22, -24), (22, -25)
(22, -23), (22, -24)
(22, -22), (22, -23)
(21, -22), (22, -23)
(20, -22), (21, -22)
(20, -21), (21, -22)
(20, -20), (20, -21)
(20, -19), (20, -20)
(20, -18), (20, -19)
(20, -17), (20, -18)
(20, -18), (20, -18)
(20, -19), (20, -18)
(20, -20), (20, -19)
(19, -20), (20, -19)
(18, -20), (19, -20)
(17, -20), (18, -20)
(16, -20), (17, -20)
(15, -20), (16, -20)
(14, -20), (15, -20)
(13, -20), (14, -20)
(13, -21), (14, -20)
(13, -22), (13, -21)
(13, -23), (13, -22)
(13, -24), (13, -23)
(14, -24), (13, -23)
(14, -23), (13, -23)
(14, -22), (13, -23)
(14, -21), (14, -22)
(15, -21), (14, -22)
(16, -21), (15, -21)
(17, -21), (16, -21)
(18, -21), (17, -21)
(19, -21), (18, -21)
(20, -21), (19, -21)
(19, -21), (19, -21)
(18, -21), (19, -21)
(17, -21), (18, -21)
(16, -21), (17, -21)
(15, -21), (16, -21)
(14, -21), (15, -21)
(13, -21), (14, -21)
(12, -21), (13, -21)
(11, -21), (12, -21)
(12, -21), (12, -21)
(13, -21), (12, -21)
(14, -21), (13, -21)
(15, -21), (14, -21)
(16, -21), (15, -21)
(17, -21), (16, -21)
(18, -21), (17, -21)
(19, -21), (18, -21)
(19, -20), (18, -21)
(19, -19), (19, -20)
(19, -18), (19, -19)
(19, -17), (19, -18)
(19, -16), (19, -17)
(19, -15), (19, -16)
(19, -14), (19, -15)
(19, -13), (19, -14)
(18, -13), (19, -14)
(17, -13), (18, -13)
(16, -13), (17, -13)
(15, -13), (16, -13)
(14, -13), (15, -13)
(13, -13), (14, -13)
(12, -13), (13, -13)
(13, -13), (13, -13)
(12, -13), (13, -13)
(12, -12), (13, -13)
(12, -11), (12, -12)
(12, -10), (12, -11)
(12, -11), (12, -11)
(12, -12), (12, -11)
(12, -13), (12, -12)
(12, -14), (12, -13)
(12, -15), (12, -14)
(12, -16), (12, -15)
(12, -17), (12, -16)
(12, -18), (12, -17)
(13, -18), (12, -17)
(14, -18), (13, -18)
(15, -18), (14, -18)
(15, -19), (14, -18)
(14, -19), (14, -18)
(13, -19), (14, -18)
(12, -19), (13, -19)
(11, -19), (12, -19)
(10, -19), (11, -19)
(10, -20), (11, -19)
(10, -21), (10, -20)
(11, -21), (10, -20)
(12, -21), (11, -21)
(13, -21), (12, -21)
(14, -21), (13, -21)
(14, -20), (13, -21)
(14, -19), (14, -20)
(14, -18), (14, -19)
(14, -17), (14, -18)
(14, -16), (14, -17)
(14, -15), (14, -16)
(14, -14), (14, -15)
(14, -13), (14, -14)
(14, -12), (14, -13)
(13, -12), (14, -13)
(14, -12), (14, -13)
(13, -12), (14, -13)
(12, -12), (13, -12)
(11, -12), (12, -12)
(10, -12), (11, -12)
(9, -12), (10, -12)
(10, -12), (10, -12)
(11, -12), (10, -12)
(12, -12), (11, -12)
(13, -12), (12, -12)
(13, -11), (12, -12)
(13, -10), (13, -11)
(13, -9), (13, -10)
(13, -8), (13, -9)
(13, -7), (13, -8)
(13, -6), (13, -7)
(13, -5), (13, -6)
(13, -4), (13, -5)
(13, -5), (13, -5)
(13, -6), (13, -5)
(13, -7), (13, -6)
(13, -8), (13, -7)
(13, -9), (13, -8)
(13, -10), (13, -9)
(13, -9), (13, -9)
(13, -8), (13, -9)
(13, -7), (13, -8)
(13, -6), (13, -7)
(13, -5), (13, -6)
(13, -4), (13, -5)
(14, -4), (13, -5)
(15, -4), (14, -4)
(16, -4), (15, -4)
(17, -4), (16, -4)
(18, -4), (17, -4)
(19, -4), (18, -4)
(20, -4), (19, -4)
(21, -4), (20, -4)
(22, -4), (21, -4)
(21, -4), (21, -4)
(20, -4), (21, -4)
(19, -4), (20, -4)
(20, -4), (20, -4)
(21, -4), (20, -4)
(22, -4), (21, -4)
(23, -4), (22, -4)
(24, -4), (23, -4)
(25, -4), (24, -4)
(26, -4), (25, -4)
(27, -4), (26, -4)
(28, -4), (27, -4)
(28, -3), (27, -4)
(29, -3), (28, -3)
(30, -3), (29, -3)
(31, -3), (30, -3)
(32, -3), (31, -3)
(33, -3), (32, -3)
(34, -3), (33, -3)
(35, -3), (34, -3)
(36, -3), (35, -3)
(37, -3), (36, -3)
(37, -4), (36, -3)
(37, -5), (37, -4)
(37, -6), (37, -5)
(37, -7), (37, -6)
(37, -8), (37, -7)
(36, -8), (37, -7)
(35, -8), (36, -8)
(34, -8), (35, -8)
(33, -8), (34, -8)
(34, -8), (34, -8)
(35, -8), (34, -8)
(36, -8), (35, -8)
(37, -8), (36, -8)
(38, -8), (37, -8)
(39, -8), (38, -8)
(38, -8), (38, -8)
(37, -8), (38, -8)
(36, -8), (37, -8)
(37, -8), (37, -8)
(38, -8), (37, -8)
(38, -7), (37, -8)
(38, -6), (38, -7)
(38, -5), (38, -6)
(38, -4), (38, -5)
(38, -3), (38, -4)
(38, -2), (38, -3)
(38, -1), (38, -2)
(38, 0), (38, -1)
(38, 1), (38, 0)
(38, 0), (38, 0)
(38, -1), (38, 0)
(38, -2), (38, -1)
(38, -3), (38, -2)
(38, -4), (38, -3)
(38, -5), (38, -4)
(38, -6), (38, -5)
(38, -7), (38, -6)
(39, -7), (38, -6)
(40, -7), (39, -7)
(41, -7), (40, -7)
(42, -7), (41, -7)
(41, -7), (41, -7)
(40, -7), (41, -7)
(39, -7), (40, -7)
(38, -7), (39, -7)
(37, -7), (38, -7)
(36, -7), (37, -7)
(37, -7), (37, -7)
(38, -7), (37, -7)
(39, -7), (38, -7)
(40, -7), (39, -7)
(41, -7), (40, -7)
(40, -7), (40, -7)
(39, -7), (40, -7)
(38, -7), (39, -7)
(37, -7), (38, -7)
(36, -7), (37, -7)
(35, -7), (36, -7)
(35, -6), (36, -7)
(35, -5), (35, -6)
(35, -4), (35, -5)
(35, -3), (35, -4)
(35, -2), (35, -3)
(35, -1), (35, -2)
(36, -1), (35, -2)
(37, -1), (36, -1)
(38, -1), (37, -1)
(39, -1), (38, -1)
(40, -1), (39, -1)
(41, -1), (40, -1)
(42, -1), (41, -1)
(43, -1), (42, -1)
(43, 0), (42, -1)
(43, 1), (43, 0)
(43, 2), (43, 1)
(43, 3), (43, 2)
(43, 4), (43, 3)
(43, 5), (43, 4)
(43, 6), (43, 5)
(43, 7), (43, 6)
(43, 8), (43, 7)
(43, 9), (43, 8)
(42, 9), (43, 8)
(41, 9), (42, 9)
(42, 9), (42, 9)
(42, 8), (42, 9)
(42, 7), (42, 8)
(42, 6), (42, 7)
(42, 5), (42, 6)
(42, 4), (42, 5)
(42, 3), (42, 4)
(42, 2), (42, 3)
(42, 1), (42, 2)
(41, 1), (42, 2)
(40, 1), (41, 1)
(39, 1), (40, 1)
(38, 1), (39, 1)
(37, 1), (38, 1)
(36, 1), (37, 1)
(35, 1), (36, 1)
(34, 1), (35, 1)
(33, 1), (34, 1)
(33, 2), (34, 1)
(33, 3), (33, 2)
(33, 4), (33, 3)
(33, 5), (33, 4)
(33, 4), (33, 4)
(32, 4), (33, 4)
(31, 4), (32, 4)
(30, 4), (31, 4)
(29, 4), (30, 4)
(28, 4), (29, 4)
(27, 4), (28, 4)
(26, 4), (27, 4)
(25, 4), (26, 4)
(24, 4), (25, 4)
(25, 4), (25, 4)
(26, 4), (25, 4)
(27, 4), (26, 4)
(28, 4), (27, 4)
(29, 4), (28, 4)
(30, 4), (29, 4)
(30, 5), (29, 4)
(30, 6), (30, 5)
(30, 7), (30, 6)
(30, 8), (30, 7)
(30, 9), (30, 8)
(30, 10), (30, 9)
(30, 11), (30, 10)
(30, 10), (30, 10)
(30, 9), (30, 10)
(30, 8), (30, 9)
(30, 7), (30, 8)
(30, 6), (30, 7)
(30, 5), (30, 6)
(30, 4), (30, 5)
(29, 4), (30, 5)
(28, 4), (29, 4)
(27, 4), (28, 4)
(26, 4), (27, 4)
(25, 4), (26, 4)
(24, 4), (25, 4)
(25, 4), (25, 4)
(26, 4), (25, 4)
(27, 4), (26, 4)
(28, 4), (27, 4)
(29, 4), (28, 4)
(30, 4), (29, 4)
(30, 5), (29, 4)
(30, 6), (30, 5)
(29, 6), (30, 5)
(28, 6), (29, 6)
(27, 6), (28, 6)
(27, 7), (28, 6)
(27, 8), (27, 7)
(27, 9), (27, 8)
(27, 10), (27, 9)
(27, 11), (27, 10)
(27, 12), (27, 11)
(28, 12), (27, 11)
(29, 12), (28, 12)
(30, 12), (29, 12)
(31, 12), (30, 12)
(30, 12), (30, 12)
(29, 12), (30, 12)
(28, 12), (29, 12)
(27, 12), (28, 12)
(26, 12), (27, 12)
(25, 12), (26, 12)
(24, 12), (25, 12)
(23, 12), (24, 12)
(22, 12), (23, 12)
(21, 12), (22, 12)
(22, 12), (22, 12)
(21, 12), (22, 12)
(20, 12), (21, 12)
(19, 12), (20, 12)
(18, 12), (19, 12)
(17, 12), (18, 12)
(17, 13), (18, 12)
(17, 14), (17, 13)
(18, 14), (17, 13)
(19, 14), (18, 14)
(20, 14), (19, 14)
(21, 14), (20, 14)
(22, 14), (21, 14)
(23, 14), (22, 14)
(23, 13), (22, 14)
(23, 12), (23, 13)
(24, 12), (23, 13)
(25, 12), (24, 12)
(26, 12), (25, 12)
(27, 12), (26, 12)
(28, 12), (27, 12)
(29, 12), (28, 12)
(30, 12), (29, 12)
(31, 12), (30, 12)
(32, 12), (31, 12)
(31, 12), (31, 12)
(30, 12), (31, 12)
(29, 12), (30, 12)
(28, 12), (29, 12)
(28, 13), (29, 12)
(28, 14), (28, 13)
(28, 15), (28, 14)
(28, 16), (28, 15)
(28, 15), (28, 15)
(27, 15), (28, 15)
(26, 15), (27, 15)
(25, 15), (26, 15)
(24, 15), (25, 15)
(23, 15), (24, 15)
(22, 15), (23, 15)
(21, 15), (22, 15)
(22, 15), (22, 15)
(23, 15), (22, 15)
(24, 15), (23, 15)
(25, 15), (24, 15)
(26, 15), (25, 15)
(27, 15), (26, 15)
(28, 15), (27, 15)
(29, 15), (28, 15)
(28, 15), (28, 15)
(28, 14), (28, 15)
(28, 13), (28, 14)
(28, 12), (28, 13)
(28, 11), (28, 12)
(28, 10), (28, 11)
(28, 9), (28, 10)
(28, 8), (28, 9)
(28, 7), (28, 8)
(28, 6), (28, 7)
(27, 6), (28, 7)
(26, 6), (27, 6)
(25, 6), (26, 6)
(24, 6), (25, 6)
(23, 6), (24, 6)
(22, 6), (23, 6)
(22, 7), (23, 6)
(22, 8), (22, 7)
(22, 9), (22, 8)
(22, 10), (22, 9)
(22, 11), (22, 10)
(22, 12), (22, 11)
(21, 12), (22, 11)
(20, 12), (21, 12)
(19, 12), (20, 12)
(18, 12), (19, 12)
(17, 12), (18, 12)
(16, 12), (17, 12)
(15, 12), (16, 12)
(14, 12), (15, 12)
(13, 12), (14, 12)
(12, 12), (13, 12)
(12, 13), (13, 12)
(11, 13), (12, 13)
(10, 13), (11, 13)
(11, 13), (11, 13)
(12, 13), (11, 13)
(12, 14), (11, 13)
(12, 15), (12, 14)
(12, 16), (12, 15)
(11, 16), (12, 15)
(10, 16), (11, 16)
(9, 16), (10, 16)
(8, 16), (9, 16)
(7, 16), (8, 16)
(7, 15), (8, 16)
(7, 14), (7, 15)
(7, 13), (7, 14)
(7, 12), (7, 13)
(6, 12), (7, 13)
(5, 12), (6, 12)
(4, 12), (5, 12)
(3, 12), (4, 12)
(2, 12), (3, 12)
(1, 12), (2, 12)
(0, 12), (1, 12)
(-1, 12), (0, 12)
(-1, 11), (0, 12)
(-1, 10), (-1, 11)
(-1, 9), (-1, 10)
(-1, 8), (-1, 9)
(-1, 7), (-1, 8)
(-1, 6), (-1, 7)
(-1, 5), (-1, 6)
(-2, 5), (-1, 6)
(-3, 5), (-2, 5)
(-4, 5), (-3, 5)
(-5, 5), (-4, 5)
(-6, 5), (-5, 5)
(-5, 5), (-5, 5)
(-4, 5), (-5, 5)
(-3, 5), (-4, 5)
(-3, 4), (-4, 5)
(-3, 3), (-3, 4)
(-3, 2), (-3, 3)
(-3, 1), (-3, 2)
(-3, 0), (-3, 1)
(-3, -1), (-3, 0)
(-3, -2), (-3, -1)
(-3, -1), (-3, -1)
(-3, 0), (-3, -1)
(-3, 1), (-3, 0)
(-3, 2), (-3, 1)
(-3, 3), (-3, 2)
(-3, 4), (-3, 3)
(-3, 5), (-3, 4)
(-3, 6), (-3, 5)
(-3, 7), (-3, 6)
(-3, 8), (-3, 7)
(-3, 7), (-3, 7)
(-3, 6), (-3, 7)
(-3, 5), (-3, 6)
(-3, 4), (-3, 5)
(-3, 3), (-3, 4)
(-3, 2), (-3, 3)
(-3, 1), (-3, 2)
(-3, 0), (-3, 1)
(-3, -1), (-3, 0)
(-3, -2), (-3, -1)
(-2, -2), (-3, -1)
(-1, -2), (-2, -2)
(0, -2), (-1, -2)
(1, -2), (0, -2)
(2, -2), (1, -2)
(3, -2), (2, -2)
(4, -2), (3, -2)
(5, -2), (4, -2)
(5, -3), (4, -2)
(5, -4), (5, -3)
(5, -5), (5, -4)
(6, -5), (5, -4)
(7, -5), (6, -5)
(8, -5), (7, -5)
(9, -5), (8, -5)
(10, -5), (9, -5)
(11, -5), (10, -5)
(12, -5), (11, -5)
(12, -6), (11, -5)
(12, -7), (12, -6)
(12, -8), (12, -7)
(12, -9), (12, -8)
(12, -10), (12, -9)
(13, -10), (12, -9)
(14, -10), (13, -10)
(15, -10), (14, -10)
(16, -10), (15, -10)
(17, -10), (16, -10)
(18, -10), (17, -10)
(19, -10), (18, -10)
(20, -10), (19, -10)
(21, -10), (20, -10)
(22, -10), (21, -10)
(22, -11), (21, -10)
(22, -12), (22, -11)
(22, -13), (22, -12)
(22, -14), (22, -13)
(22, -15), (22, -14)
(22, -16), (22, -15)
(22, -17), (22, -16)
(22, -18), (22, -17)
(22, -19), (22, -18)
(23, -19), (22, -18)
(24, -19), (23, -19)
(25, -19), (24, -19)
(26, -19), (25, -19)
(27, -19), (26, -19)
(28, -19), (27, -19)
(27, -19), (27, -19)
(26, -19), (27, -19)
(25, -19), (26, -19)
(26, -19), (26, -19)
(26, -18), (26, -19)
(26, -17), (26, -18)
(26, -16), (26, -17)
(26, -15), (26, -16)
(26, -14), (26, -15)
(26, -13), (26, -14)
(26, -12), (26, -13)
(26, -11), (26, -12)
(25, -11), (26, -12)
(24, -11), (25, -11)
(23, -11), (24, -11)
(24, -11), (24, -11)
(25, -11), (24, -11)
(26, -11), (25, -11)
(27, -11), (26, -11)
(28, -11), (27, -11)
(29, -11), (28, -11)
(30, -11), (29, -11)
(31, -11), (30, -11)
(32, -11), (31, -11)
(32, -10), (31, -11)
(32, -9), (32, -10)
(32, -8), (32, -9)
(32, -7), (32, -8)
(32, -8), (32, -8)
(32, -9), (32, -8)
(32, -10), (32, -9)
(33, -10), (32, -9)
(34, -10), (33, -10)
(35, -10), (34, -10)
(36, -10), (35, -10)
(37, -10), (36, -10)
(38, -10), (37, -10)
(39, -10), (38, -10)
(40, -10), (39, -10)
(40, -11), (39, -10)
(40, -12), (40, -11)
(40, -13), (40, -12)
(40, -14), (40, -13)
(40, -15), (40, -14)
(40, -16), (40, -15)
(40, -17), (40, -16)
(40, -18), (40, -17)
(40, -19), (40, -18)
(40, -20), (40, -19)
(40, -19), (40, -19)
(40, -18), (40, -19)
(40, -17), (40, -18)
(40, -16), (40, -17)
(40, -15), (40, -16)
(40, -16), (40, -16)
(40, -17), (40, -16)
(40, -18), (40, -17)
(40, -19), (40, -18)
(40, -20), (40, -19)
(40, -21), (40, -20)
(40, -22), (40, -21)
(40, -23), (40, -22)
(39, -23), (40, -22)
(38, -23), (39, -23)
(37, -23), (38, -23)
(37, -24), (38, -23)
(37, -25), (37, -24)
(37, -26), (37, -25)
(37, -27), (37, -26)
(37, -28), (37, -27)
(37, -29), (37, -28)
(37, -30), (37, -29)
(37, -31), (37, -30)
(36, -31), (37, -30)
(35, -31), (36, -31)
(34, -31), (35, -31)
(34, -32), (35, -31)
(34, -33), (34, -32)
(34, -34), (34, -33)
(34, -35), (34, -34)
(34, -36), (34, -35)
(34, -37), (34, -36)
(35, -37), (34, -36)
(36, -37), (35, -37)
(37, -37), (36, -37)
(38, -37), (37, -37)
(39, -37), (38, -37)
(40, -37), (39, -37)
(40, -38), (39, -37)
(41, -38), (40, -38)
(42, -38), (41, -38)
(43, -38), (42, -38)
(43, -39), (42, -38)
(43, -40), (43, -39)
(43, -41), (43, -40)
(43, -42), (43, -41)
(43, -43), (43, -42)
(43, -44), (43, -43)
(43, -45), (43, -44)
(43, -46), (43, -45)
(43, -47), (43, -46)
(43, -48), (43, -47)
(44, -48), (43, -47)
(45, -48), (44, -48)
(46, -48), (45, -48)
(47, -48), (46, -48)
(46, -48), (46, -48)
(45, -48), (46, -48)
(46, -48), (46, -48)
(47, -48), (46, -48)
(48, -48), (47, -48)
(49, -48), (48, -48)
(50, -48), (49, -48)
(51, -48), (50, -48)
(52, -48), (51, -48)
(53, -48), (52, -48)
(54, -48), (53, -48)
(55, -48), (54, -48)
(55, -49), (54, -48)
(55, -50), (55, -49)
(55, -51), (55, -50)
(55, -52), (55, -51)
(55, -51), (55, -51)
(54, -51), (55, -51)
(53, -51), (54, -51)
(52, -51), (53, -51)
(51, -51), (52, -51)
(50, -51), (51, -51)
(49, -51), (50, -51)
(48, -51), (49, -51)
(47, -51), (48, -51)
(46, -51), (47, -51)
(47, -51), (47, -51)
(48, -51), (47, -51)
(49, -51), (48, -51)
(50, -51), (49, -51)
(51, -51), (50, -51)
(52, -51), (51, -51)
(53, -51), (52, -51)
(54, -51), (53, -51)
(55, -51), (54, -51)
(55, -52), (54, -51)
(55, -53), (55, -52)
(55, -54), (55, -53)
(55, -55), (55, -54)
(55, -56), (55, -55)
(55, -57), (55, -56)
(55, -58), (55, -57)
(55, -59), (55, -58)
(55, -60), (55, -59)
(55, -61), (55, -60)
(55, -60), (55, -60)
(55, -59), (55, -60)
(55, -58), (55, -59)
(55, -57), (55, -58)
(55, -58), (55, -58)
(55, -59), (55, -58)
(54, -59), (55, -58)
(53, -59), (54, -59)
(52, -59), (53, -59)
(51, -59), (52, -59)
(50, -59), (51, -59)
(51, -59), (51, -59)
(52, -59), (51, -59)
(53, -59), (52, -59)
(54, -59), (53, -59)
(55, -59), (54, -59)
(56, -59), (55, -59)
(57, -59), (56, -59)
(58, -59), (57, -59)
(57, -59), (57, -59)
(56, -59), (57, -59)
(57, -59), (57, -59)
(58, -59), (57, -59)
(59, -59), (58, -59)
(60, -59), (59, -59)
(60, -58), (59, -59)
(60, -57), (60, -58)
(60, -56), (60, -57)
(60, -55), (60, -56)
(60, -54), (60, -55)
(60, -55), (60, -55)
(59, -55), (60, -55)
(58, -55), (59, -55)
(57, -55), (58, -55)
(57, -54), (58, -55)
(57, -53), (57, -54)
(57, -52), (57, -53)
(57, -51), (57, -52)
(57, -52), (57, -52)
(57, -53), (57, -52)
(57, -54), (57, -53)
(57, -55), (57, -54)
(57, -56), (57, -55)
(57, -57), (57, -56)
(57, -58), (57, -57)
(56, -58), (57, -57)
(55, -58), (56, -58)
(54, -58), (55, -58)
(53, -58), (54, -58)
(52, -58), (53, -58)
(51, -58), (52, -58)
(50, -58), (51, -58)
(49, -58), (50, -58)
(48, -58), (49, -58)
(47, -58), (48, -58)
(46, -58), (47, -58)
(47, -58), (47, -58)
(48, -58), (47, -58)
(47, -58), (47, -58)
(47, -59), (47, -58)
(47, -60), (47, -59)
(47, -61), (47, -60)
(48, -61), (47, -60)
(49, -61), (48, -61)
(50, -61), (49, -61)
(51, -61), (50, -61)
(52, -61), (51, -61)
(53, -61), (52, -61)
(54, -61), (53, -61)
(55, -61), (54, -61)
(55, -62), (54, -61)
(55, -63), (55, -62)
(55, -64), (55, -63)
(55, -65), (55, -64)
(55, -66), (55, -65)
(55, -65), (55, -65)
(55, -64), (55, -65)
(55, -63), (55, -64)
(55, -62), (55, -63)
(55, -61), (55, -62)
(55, -60), (55, -61)
(54, -60), (55, -61)
(53, -60), (54, -60)
(52, -60), (53, -60)
(51, -60), (52, -60)
(50, -60), (51, -60)
(49, -60), (50, -60)
(48, -60), (49, -60)
(47, -60), (48, -60)
(46, -60), (47, -60)
(45, -60), (46, -60)
(44, -60), (45, -60)
(44, -61), (45, -60)
(44, -62), (44, -61)
(44, -63), (44, -62)
(44, -64), (44, -63)
(44, -65), (44, -64)
(44, -66), (44, -65)
(44, -67), (44, -66)
(44, -66), (44, -66)
(44, -65), (44, -66)
(44, -64), (44, -65)
(45, -64), (44, -65)
(46, -64), (45, -64)
(47, -64), (46, -64)
(48, -64), (47, -64)
(47, -64), (47, -64)
(46, -64), (47, -64)
(45, -64), (46, -64)
(44, -64), (45, -64)
(43, -64), (44, -64)
(42, -64), (43, -64)
(42, -63), (43, -64)
(42, -62), (42, -63)
(42, -63), (42, -63)
(43, -63), (42, -63)
(44, -63), (43, -63)
(45, -63), (44, -63)
(46, -63), (45, -63)
(47, -63), (46, -63)
(47, -62), (46, -63)
(47, -61), (47, -62)
